article_id,title,stored_score,score_band,category,config_name,config_label,repetition,parsed_score,response_provider,response_model,message_content_empty,fallback_source,raw_output,message_content,message_reasoning,choice_reasoning_content,response_id,finish_reason,latency_seconds,http_attempts,status,error,prompt_sha256,common_payload_sha256,request_payload_sha256,completed_at
7575087565024379392,深耕古诗文教学 赋能情感育人,50.0,2,external_positive,A,生产基线,3,10,Alibaba,deepseek/deepseek-v4-flash,False,message.content,10,10,,,gen-1786276881-kWaODNMyVscC2y7rKZ3z,stop,8.248741298913956,1,ok,,522861109d96ff84a88f4f73548dea3707a362041c8f290784f0cfb9fb5e148a,ca5ae05ddfd46c8ebeb0cf581e2d6eaf84bfafcb6d5680f08bb75ea03cc08f8c,3c5aa83ea097607e4c24cdbcf7749aa83fef54305660c7da054ef1ef81204f88,2026-08-09T12:01:28.710517+00:00
7575087565024379392,深耕古诗文教学 赋能情感育人,50.0,2,external_positive,D,固定 provider + 关闭 reasoning,1,15,Alibaba,deepseek/deepseek-v4-flash,False,message.content,15,15,,,gen-1786276757-5P90ec45WvQ44v0UWJ2N,stop,2.0164555981755257,1,ok,,522861109d96ff84a88f4f73548dea3707a362041c8f290784f0cfb9fb5e148a,ca5ae05ddfd46c8ebeb0cf581e2d6eaf84bfafcb6d5680f08bb75ea03cc08f8c,0a2df3975cad356e08692790a9e6a5cdccf75170d3fbbd3b8845fbfab2a6c672,2026-08-09T11:59:17.930428+00:00
7575087565024379392,深耕古诗文教学 赋能情感育人,50.0,2,external_positive,D,固定 provider + 关闭 reasoning,2,15,Alibaba,deepseek/deepseek-v4-flash,False,message.content,15,15,,,gen-1786276775-gq4deEDi89gA5Yy2t8XP,stop,1.648903001099825,1,ok,,522861109d96ff84a88f4f73548dea3707a362041c8f290784f0cfb9fb5e148a,ca5ae05ddfd46c8ebeb0cf581e2d6eaf84bfafcb6d5680f08bb75ea03cc08f8c,0a2df3975cad356e08692790a9e6a5cdccf75170d3fbbd3b8845fbfab2a6c672,2026-08-09T11:59:35.776842+00:00
7575087565024379392,深耕古诗文教学 赋能情感育人,50.0,2,external_positive,D,固定 provider + 关闭 reasoning,3,15,Alibaba,deepseek/deepseek-v4-flash,False,message.content,15,15,,,gen-1786276771-3WI02ISVvhXiFZHwnwCt,stop,2.040186297148466,1,ok,,522861109d96ff84a88f4f73548dea3707a362041c8f290784f0cfb9fb5e148a,ca5ae05ddfd46c8ebeb0cf581e2d6eaf84bfafcb6d5680f08bb75ea03cc08f8c,0a2df3975cad356e08692790a9e6a5cdccf75170d3fbbd3b8845fbfab2a6c672,2026-08-09T11:59:32.289510+00:00
7575141576054211087,河南两部门联合发文！事关学校餐饮具清洗消毒,40.0,2,external_positive,D,固定 provider + 关闭 reasoning,1,75,Alibaba,deepseek/deepseek-v4-flash,False,message.content,75,75,,,gen-1786276686-oNQX39pQUpuLFGcKa9Zw,stop,1.8480472974479198,1,ok,,a05e122a4a7609f59dec8c7175bc1b343297869e03e7df244662f6f1ba637804,506c399f416b22c686bcc1f41b3986b323ddea9f62fdd3f6e41120c3df17d94e,cac82eec6e6976e3436a833c86b6df62fa7a43d6567f62d278328c90126c4eaa,2026-08-09T11:58:06.972814+00:00
7575141576054211087,河南两部门联合发文！事关学校餐饮具清洗消毒,40.0,2,external_positive,D,固定 provider + 关闭 reasoning,2,75,Alibaba,deepseek/deepseek-v4-flash,False,message.content,75,75,,,gen-1786276678-iOU80vzGzCW4eeQe9vIS,stop,1.7054476998746395,1,ok,,a05e122a4a7609f59dec8c7175bc1b343297869e03e7df244662f6f1ba637804,506c399f416b22c686bcc1f41b3986b323ddea9f62fdd3f6e41120c3df17d94e,cac82eec6e6976e3436a833c86b6df62fa7a43d6567f62d278328c90126c4eaa,2026-08-09T11:57:58.581726+00:00
7575141576054211087,河南两部门联合发文！事关学校餐饮具清洗消毒,40.0,2,external_positive,D,固定 provider + 关闭 reasoning,3,75,Alibaba,deepseek/deepseek-v4-flash,False,message.content,75,75,,,gen-1786276766-BDMO0w9W19HGM8uuwBQM,stop,1.870510097593069,1,ok,,a05e122a4a7609f59dec8c7175bc1b343297869e03e7df244662f6f1ba637804,506c399f416b22c686bcc1f41b3986b323ddea9f62fdd3f6e41120c3df17d94e,cac82eec6e6976e3436a833c86b6df62fa7a43d6567f62d278328c90126c4eaa,2026-08-09T11:59:27.386129+00:00
7575141576054211087,河南两部门联合发文！事关学校餐饮具清洗消毒,40.0,2,external_positive,D,固定 provider + 关闭 reasoning,4,75,Alibaba,deepseek/deepseek-v4-flash,False,message.content,75,75,,,gen-1786276660-klNhKulGiRyEiB3I8cb7,stop,1.8639294989407063,1,ok,,a05e122a4a7609f59dec8c7175bc1b343297869e03e7df244662f6f1ba637804,506c399f416b22c686bcc1f41b3986b323ddea9f62fdd3f6e41120c3df17d94e,cac82eec6e6976e3436a833c86b6df62fa7a43d6567f62d278328c90126c4eaa,2026-08-09T11:57:41.658970+00:00
7575141576054211087,河南两部门联合发文！事关学校餐饮具清洗消毒,40.0,2,external_positive,D,固定 provider + 关闭 reasoning,5,75,Alibaba,deepseek/deepseek-v4-flash,False,message.content,75,75,,,gen-1786276815-8ScyCVL9hJHacqOjOPja,stop,2.3072031028568745,1,ok,,a05e122a4a7609f59dec8c7175bc1b343297869e03e7df244662f6f1ba637804,506c399f416b22c686bcc1f41b3986b323ddea9f62fdd3f6e41120c3df17d94e,cac82eec6e6976e3436a833c86b6df62fa7a43d6567f62d278328c90126c4eaa,2026-08-09T12:00:16.102529+00:00
7576077820816884262,科技日报：从院士增选看中国科技创新新风向,30.0,1,internal_positive,A,生产基线,1,5,Alibaba,deepseek/deepseek-v4-flash,False,message.content,5,5,,,gen-1786276743-uLWLKHsGuUEmXc9y5i8Q,stop,4.635912399739027,1,ok,,d5dd16ad091db2d0b3bd88ba4dea3e237b4e103b943cc983d128e0b68b95aecb,d8421412762b1cc59f770cefce51676b11f6f412af0d41dfdbbb6280e0a75893,01a1020052fe5e893a46b1efe0bb70b3c8a011c19bb74f028fec33f94778a51b,2026-08-09T11:59:07.514863+00:00
7576077820816884262,科技日报：从院士增选看中国科技创新新风向,30.0,1,internal_positive,A,生产基线,2,55,Alibaba,deepseek/deepseek-v4-flash,False,message.content,55,55,,,gen-1786276695-7u2E7bicC7Nf67svBJ5b,stop,8.139848601073027,1,ok,,d5dd16ad091db2d0b3bd88ba4dea3e237b4e103b943cc983d128e0b68b95aecb,d8421412762b1cc59f770cefce51676b11f6f412af0d41dfdbbb6280e0a75893,01a1020052fe5e893a46b1efe0bb70b3c8a011c19bb74f028fec33f94778a51b,2026-08-09T11:58:22.554139+00:00
7576077820816884262,科技日报：从院士增选看中国科技创新新风向,30.0,1,internal_positive,A,生产基线,3,0,Alibaba,deepseek/deepseek-v4-flash,False,message.content,0,0,,,gen-1786276899-703ci3sNku6WD43aoKGe,stop,5.869212098419666,1,ok,,d5dd16ad091db2d0b3bd88ba4dea3e237b4e103b943cc983d128e0b68b95aecb,d8421412762b1cc59f770cefce51676b11f6f412af0d41dfdbbb6280e0a75893,01a1020052fe5e893a46b1efe0bb70b3c8a011c19bb74f028fec33f94778a51b,2026-08-09T12:01:44.320278+00:00
7576077820816884262,科技日报：从院士增选看中国科技创新新风向,30.0,1,internal_positive,D,固定 provider + 关闭 reasoning,1,15,Alibaba,deepseek/deepseek-v4-flash,False,message.content,15,15,,,gen-1786276871-8COenEHoaQiEvXyMAucI,stop,1.7120259031653404,1,ok,,d5dd16ad091db2d0b3bd88ba4dea3e237b4e103b943cc983d128e0b68b95aecb,d8421412762b1cc59f770cefce51676b11f6f412af0d41dfdbbb6280e0a75893,711acb2d563c739ce7dd86888525e6266c213c1ecdb94a1e45de583eeccff40a,2026-08-09T12:01:12.182251+00:00
7576077820816884262,科技日报：从院士增选看中国科技创新新风向,30.0,1,internal_positive,D,固定 provider + 关闭 reasoning,2,15,Alibaba,deepseek/deepseek-v4-flash,False,message.content,15,15,,,gen-1786276911-t6A33e9n6lY0fmX36d2u,stop,2.037525601685047,1,ok,,d5dd16ad091db2d0b3bd88ba4dea3e237b4e103b943cc983d128e0b68b95aecb,d8421412762b1cc59f770cefce51676b11f6f412af0d41dfdbbb6280e0a75893,711acb2d563c739ce7dd86888525e6266c213c1ecdb94a1e45de583eeccff40a,2026-08-09T12:01:52.318542+00:00
7576077820816884262,科技日报：从院士增选看中国科技创新新风向,30.0,1,internal_positive,D,固定 provider + 关闭 reasoning,3,75,Alibaba,deepseek/deepseek-v4-flash,False,message.content,75,75,,,gen-1786276765-rifNQPVuZGprHs1VwNqH,stop,1.8180824965238571,1,ok,,d5dd16ad091db2d0b3bd88ba4dea3e237b4e103b943cc983d128e0b68b95aecb,d8421412762b1cc59f770cefce51676b11f6f412af0d41dfdbbb6280e0a75893,711acb2d563c739ce7dd86888525e6266c213c1ecdb94a1e45de583eeccff40a,2026-08-09T11:59:26.501196+00:00
7578798004317078056,大国五年丨立德树人，夯实民族复兴之基,25.0,1,external_positive,A,生产基线,1,15,Alibaba,deepseek/deepseek-v4-flash,False,message.content,15,15,,,gen-1786276519-k3wFlb6r8i4e1MLKH0r4,stop,3.6203705966472626,1,ok,,7b3e97be7c4d0bc421e58b9c3d9bcaf1a80d6a0ecd166defdbe73542f3ae148c,026e1fcea744a43f06c23c638810767fad996cdcf6909b02be0c85ed60a6c4a7,7ff5429c1904a28767499974a8aa6cb8b4baca95ef2b62769317b084a3b63390,2026-08-09T11:55:22.379638+00:00
7578798004317078056,大国五年丨立德树人，夯实民族复兴之基,25.0,1,external_positive,A,生产基线,2,20,Baidu,deepseek/deepseek-v4-flash,False,message.content,20,20,,,gen-1786276479-pH6QX4SXu3OOFRatGuzm,stop,6.804729901254177,1,ok,,7b3e97be7c4d0bc421e58b9c3d9bcaf1a80d6a0ecd166defdbe73542f3ae148c,026e1fcea744a43f06c23c638810767fad996cdcf6909b02be0c85ed60a6c4a7,7ff5429c1904a28767499974a8aa6cb8b4baca95ef2b62769317b084a3b63390,2026-08-09T11:54:44.383821+00:00
7578798004317078056,大国五年丨立德树人，夯实民族复兴之基,25.0,1,external_positive,A,生产基线,3,15,Alibaba,deepseek/deepseek-v4-flash,False,message.content,15,15,,,gen-1786276533-ZA8MMITGrOsgjL0nEMpL,stop,8.730095200240612,1,ok,,7b3e97be7c4d0bc421e58b9c3d9bcaf1a80d6a0ecd166defdbe73542f3ae148c,026e1fcea744a43f06c23c638810767fad996cdcf6909b02be0c85ed60a6c4a7,7ff5429c1904a28767499974a8aa6cb8b4baca95ef2b62769317b084a3b63390,2026-08-09T11:55:40.958614+00:00
7578798004317078056,大国五年丨立德树人，夯实民族复兴之基,25.0,1,external_positive,D,固定 provider + 关闭 reasoning,1,75,Alibaba,deepseek/deepseek-v4-flash,False,message.content,75,75,,,gen-1786276519-bPyAqWONSBKRqQMQSjXs,stop,1.7810781002044678,1,ok,,7b3e97be7c4d0bc421e58b9c3d9bcaf1a80d6a0ecd166defdbe73542f3ae148c,026e1fcea744a43f06c23c638810767fad996cdcf6909b02be0c85ed60a6c4a7,49064c68cee1af862fec897f1e0ab57d485ff59a29901a98ff3f071e7d1a0717,2026-08-09T11:55:19.958222+00:00
7578798004317078056,大国五年丨立德树人，夯实民族复兴之基,25.0,1,external_positive,D,固定 provider + 关闭 reasoning,2,75,Alibaba,deepseek/deepseek-v4-flash,False,message.content,75,75,,,gen-1786276519-lm6qh4GD6CcHBrjQRVWp,stop,1.7429748997092247,1,ok,,7b3e97be7c4d0bc421e58b9c3d9bcaf1a80d6a0ecd166defdbe73542f3ae148c,026e1fcea744a43f06c23c638810767fad996cdcf6909b02be0c85ed60a6c4a7,49064c68cee1af862fec897f1e0ab57d485ff59a29901a98ff3f071e7d1a0717,2026-08-09T11:55:19.911337+00:00
7578798004317078056,大国五年丨立德树人，夯实民族复兴之基,25.0,1,external_positive,D,固定 provider + 关闭 reasoning,3,75,Alibaba,deepseek/deepseek-v4-flash,False,message.content,75,75,,,gen-1786276502-Vb1ia19dTSWSU4B79jhA,stop,1.8847866989672184,1,ok,,7b3e97be7c4d0bc421e58b9c3d9bcaf1a80d6a0ecd166defdbe73542f3ae148c,026e1fcea744a43f06c23c638810767fad996cdcf6909b02be0c85ed60a6c4a7,49064c68cee1af862fec897f1e0ab57d485ff59a29901a98ff3f071e7d1a0717,2026-08-09T11:55:03.564716+00:00
7579200351518065204,福建福州：交通安全宣传进学校,5.0,0,external_positive,A,生产基线,1,15,Alibaba,deepseek/deepseek-v4-flash,False,message.content,15,15,,,gen-1786276658-nsawO4hrIqLTcTsWp96A,stop,3.147427398711443,1,ok,,67775b1bc9e281e0ef1cb9e26cdc0b5f6a299ff314c9a0326420801dcdc5e088,668410a54b940aabb6897ffb4d2f239646e2c10824c3b6de5a7f7f1cc7a65333,b0cf687de6f11e3740358117b878c26a0e848d3e6428703d6afeff8c1620111d,2026-08-09T11:57:40.538042+00:00
7579200351518065204,福建福州：交通安全宣传进学校,5.0,0,external_positive,A,生产基线,2,5,Alibaba,deepseek/deepseek-v4-flash,False,message.content,5,5,,,gen-1786276762-L5gGSyt4e4kk9ksfhMxK,stop,4.182245500385761,1,ok,,67775b1bc9e281e0ef1cb9e26cdc0b5f6a299ff314c9a0326420801dcdc5e088,668410a54b940aabb6897ffb4d2f239646e2c10824c3b6de5a7f7f1cc7a65333,b0cf687de6f11e3740358117b878c26a0e848d3e6428703d6afeff8c1620111d,2026-08-09T11:59:25.555042+00:00
7579200351518065204,福建福州：交通安全宣传进学校,5.0,0,external_positive,A,生产基线,3,10,Alibaba,deepseek/deepseek-v4-flash,False,message.content,10,10,,,gen-1786276676-XOUNKS0HIsCnJKqLbDqQ,stop,3.777065299451351,1,ok,,67775b1bc9e281e0ef1cb9e26cdc0b5f6a299ff314c9a0326420801dcdc5e088,668410a54b940aabb6897ffb4d2f239646e2c10824c3b6de5a7f7f1cc7a65333,b0cf687de6f11e3740358117b878c26a0e848d3e6428703d6afeff8c1620111d,2026-08-09T11:57:59.553342+00:00
7579200351518065204,福建福州：交通安全宣传进学校,5.0,0,external_positive,D,固定 provider + 关闭 reasoning,1,15,Alibaba,deepseek/deepseek-v4-flash,False,message.content,15,15,,,gen-1786276815-zaRMLjaRkRQe8dn5IDDu,stop,1.8663072995841503,1,ok,,67775b1bc9e281e0ef1cb9e26cdc0b5f6a299ff314c9a0326420801dcdc5e088,668410a54b940aabb6897ffb4d2f239646e2c10824c3b6de5a7f7f1cc7a65333,1d8390a5723501aef73024ce6a5fdb21c5b3d26ccd035ab3a0acaf7a3ff98b49,2026-08-09T12:00:15.701255+00:00
7579200351518065204,福建福州：交通安全宣传进学校,5.0,0,external_positive,D,固定 provider + 关闭 reasoning,2,12,Alibaba,deepseek/deepseek-v4-flash,False,message.content,12,12,,,gen-1786276700-pYnxdnXH243NPiOVFqh8,stop,1.8552759997546673,1,ok,,67775b1bc9e281e0ef1cb9e26cdc0b5f6a299ff314c9a0326420801dcdc5e088,668410a54b940aabb6897ffb4d2f239646e2c10824c3b6de5a7f7f1cc7a65333,1d8390a5723501aef73024ce6a5fdb21c5b3d26ccd035ab3a0acaf7a3ff98b49,2026-08-09T11:58:21.283036+00:00
7579200351518065204,福建福州：交通安全宣传进学校,5.0,0,external_positive,D,固定 provider + 关闭 reasoning,3,15,Alibaba,deepseek/deepseek-v4-flash,False,message.content,15,15,,,gen-1786276884-6zNxwNGUd8kkrvt8EBRa,stop,1.5437670983374119,1,ok,,67775b1bc9e281e0ef1cb9e26cdc0b5f6a299ff314c9a0326420801dcdc5e088,668410a54b940aabb6897ffb4d2f239646e2c10824c3b6de5a7f7f1cc7a65333,1d8390a5723501aef73024ce6a5fdb21c5b3d26ccd035ab3a0acaf7a3ff98b49,2026-08-09T12:01:24.619762+00:00
7582580469724676649,吉安职业技术学院：新工科引领 培养复合型技术技能人才,70.0,3,external_positive,A,生产基线,1,55,Alibaba,deepseek/deepseek-v4-flash,False,message.content,55,55,,,gen-1786276514-dkbGSbWHE5J75SUmE5Ko,stop,4.784441497176886,1,ok,,901620e6b065bf8bec0b48381e1389cdd03b851c76435758de427522128fdce2,80e609680812ceafbe3a0355e02d3e54a18c5b10a8f521dab06b88a3907a544c,5649424973b6835af7c70cdb90fe1e7558ce6bd1e6816726f9db5fc2bf4e50cb,2026-08-09T11:55:18.175741+00:00
7582580469724676649,吉安职业技术学院：新工科引领 培养复合型技术技能人才,70.0,3,external_positive,A,生产基线,2,50,Alibaba,deepseek/deepseek-v4-flash,False,message.content,50,50,,,gen-1786276500-gWfTEgkNUUDx9Q8k2ZQZ,stop,10.38814890012145,1,ok,,901620e6b065bf8bec0b48381e1389cdd03b851c76435758de427522128fdce2,80e609680812ceafbe3a0355e02d3e54a18c5b10a8f521dab06b88a3907a544c,5649424973b6835af7c70cdb90fe1e7558ce6bd1e6816726f9db5fc2bf4e50cb,2026-08-09T11:55:09.578616+00:00
7582580469724676649,吉安职业技术学院：新工科引领 培养复合型技术技能人才,70.0,3,external_positive,A,生产基线,3,55,Alibaba,deepseek/deepseek-v4-flash,False,message.content,55,55,,,gen-1786276512-Btcr5776NCNJBiZD6by7,stop,10.02950770035386,1,ok,,901620e6b065bf8bec0b48381e1389cdd03b851c76435758de427522128fdce2,80e609680812ceafbe3a0355e02d3e54a18c5b10a8f521dab06b88a3907a544c,5649424973b6835af7c70cdb90fe1e7558ce6bd1e6816726f9db5fc2bf4e50cb,2026-08-09T11:55:21.388613+00:00
7582580469724676649,吉安职业技术学院：新工科引领 培养复合型技术技能人才,70.0,3,external_positive,D,固定 provider + 关闭 reasoning,1,75,Alibaba,deepseek/deepseek-v4-flash,False,message.content,75,75,,,gen-1786276529-mdhMlt8EujVOpu4wfUUz,stop,1.4974917992949486,1,ok,,901620e6b065bf8bec0b48381e1389cdd03b851c76435758de427522128fdce2,80e609680812ceafbe3a0355e02d3e54a18c5b10a8f521dab06b88a3907a544c,c95e1d6d1f0183577fe9ab80b91922dbc3d9289882dd626e6ae57ebce41c6109,2026-08-09T11:55:30.080563+00:00
7582580469724676649,吉安职业技术学院：新工科引领 培养复合型技术技能人才,70.0,3,external_positive,D,固定 provider + 关闭 reasoning,2,75,Alibaba,deepseek/deepseek-v4-flash,False,message.content,75,75,,,gen-1786276504-oZW4kvGFR8OxGljDkZzz,stop,1.5620528012514114,1,ok,,901620e6b065bf8bec0b48381e1389cdd03b851c76435758de427522128fdce2,80e609680812ceafbe3a0355e02d3e54a18c5b10a8f521dab06b88a3907a544c,c95e1d6d1f0183577fe9ab80b91922dbc3d9289882dd626e6ae57ebce41c6109,2026-08-09T11:55:05.128179+00:00
7582580469724676649,吉安职业技术学院：新工科引领 培养复合型技术技能人才,70.0,3,external_positive,D,固定 provider + 关闭 reasoning,3,75,Alibaba,deepseek/deepseek-v4-flash,False,message.content,75,75,,,gen-1786276518-Ma729iCsmI2eANRv7oFC,stop,1.652387298643589,1,ok,,901620e6b065bf8bec0b48381e1389cdd03b851c76435758de427522128fdce2,80e609680812ceafbe3a0355e02d3e54a18c5b10a8f521dab06b88a3907a544c,c95e1d6d1f0183577fe9ab80b91922dbc3d9289882dd626e6ae57ebce41c6109,2026-08-09T11:55:18.757963+00:00
