article_id,title,stored_score,score_band,category,config_name,config_label,repetition,parsed_score,response_provider,response_model,message_content_empty,fallback_source,raw_output,message_content,message_reasoning,choice_reasoning_content,response_id,finish_reason,latency_seconds,http_attempts,status,error,prompt_sha256,common_payload_sha256,request_payload_sha256,completed_at
7575087565024379392,深耕古诗文教学 赋能情感育人,50.0,2,external_positive,A,生产基线,2,20,Alibaba,deepseek/deepseek-v4-flash,False,message.content,20,20,,,gen-1786289556-qkEwRZRYuZR87hBWmser,stop,10.43551880121231,1,ok,,3ca2b450b200bb009fa0a44ba51aa0054b66d536d0ed59b54669c28cb70e85ec,19b50c3dd1625dfb8e9b5123584d3350531dd68248b043acd7fa1fa9dc2e2dac,df810098a8bc52543ecdb657f085dba95220e046bf826b73e28c1e282f52640c,2026-08-09T15:32:45.575049+00:00
7575087565024379392,深耕古诗文教学 赋能情感育人,50.0,2,external_positive,A,生产基线,3,45,Alibaba,deepseek/deepseek-v4-flash,False,message.content,45,45,,,gen-1786289678-3leW7J7nR5NbuD1en1o7,stop,4.197740398347378,1,ok,,3ca2b450b200bb009fa0a44ba51aa0054b66d536d0ed59b54669c28cb70e85ec,19b50c3dd1625dfb8e9b5123584d3350531dd68248b043acd7fa1fa9dc2e2dac,df810098a8bc52543ecdb657f085dba95220e046bf826b73e28c1e282f52640c,2026-08-09T15:34:41.849539+00:00
7575087565024379392,深耕古诗文教学 赋能情感育人,50.0,2,external_positive,D,固定 provider + 关闭 reasoning,1,34,Alibaba,deepseek/deepseek-v4-flash,False,message.content,34,34,,,gen-1786289571-mxh2YtohtoVioQNtS58k,stop,1.600942000746727,1,ok,,3ca2b450b200bb009fa0a44ba51aa0054b66d536d0ed59b54669c28cb70e85ec,19b50c3dd1625dfb8e9b5123584d3350531dd68248b043acd7fa1fa9dc2e2dac,609211a013959bdc7b92b4a0bc28df1c0cd026aaba6e61a11e909f5b5273e5d0,2026-08-09T15:32:51.913851+00:00
7575087565024379392,深耕古诗文教学 赋能情感育人,50.0,2,external_positive,D,固定 provider + 关闭 reasoning,2,25,Alibaba,deepseek/deepseek-v4-flash,False,message.content,25,25,,,gen-1786289520-EU5d72O6JB2YESKxzHC2,stop,2.7311275005340576,1,ok,,3ca2b450b200bb009fa0a44ba51aa0054b66d536d0ed59b54669c28cb70e85ec,19b50c3dd1625dfb8e9b5123584d3350531dd68248b043acd7fa1fa9dc2e2dac,609211a013959bdc7b92b4a0bc28df1c0cd026aaba6e61a11e909f5b5273e5d0,2026-08-09T15:32:01.269604+00:00
7575087565024379392,深耕古诗文教学 赋能情感育人,50.0,2,external_positive,D,固定 provider + 关闭 reasoning,3,34,Alibaba,deepseek/deepseek-v4-flash,False,message.content,34,34,,,gen-1786289702-yA5X6yJRUsxJzc8MfBAk,stop,1.8899311013519764,1,ok,,3ca2b450b200bb009fa0a44ba51aa0054b66d536d0ed59b54669c28cb70e85ec,19b50c3dd1625dfb8e9b5123584d3350531dd68248b043acd7fa1fa9dc2e2dac,609211a013959bdc7b92b4a0bc28df1c0cd026aaba6e61a11e909f5b5273e5d0,2026-08-09T15:35:03.306593+00:00
7575087565024379392,深耕古诗文教学 赋能情感育人,50.0,2,external_positive,D,固定 provider + 关闭 reasoning,4,45,Alibaba,deepseek/deepseek-v4-flash,False,message.content,45,45,,,gen-1786289404-qConRXr4hJ3PJ77JSJJJ,stop,1.754220500588417,1,ok,,3ca2b450b200bb009fa0a44ba51aa0054b66d536d0ed59b54669c28cb70e85ec,19b50c3dd1625dfb8e9b5123584d3350531dd68248b043acd7fa1fa9dc2e2dac,609211a013959bdc7b92b4a0bc28df1c0cd026aaba6e61a11e909f5b5273e5d0,2026-08-09T15:30:05.229354+00:00
7575087565024379392,深耕古诗文教学 赋能情感育人,50.0,2,external_positive,D,固定 provider + 关闭 reasoning,5,34,Alibaba,deepseek/deepseek-v4-flash,False,message.content,34,34,,,gen-1786289498-nUisQ8Ri0w0AKTPeaOe8,stop,1.411728199571371,1,ok,,3ca2b450b200bb009fa0a44ba51aa0054b66d536d0ed59b54669c28cb70e85ec,19b50c3dd1625dfb8e9b5123584d3350531dd68248b043acd7fa1fa9dc2e2dac,609211a013959bdc7b92b4a0bc28df1c0cd026aaba6e61a11e909f5b5273e5d0,2026-08-09T15:31:38.529261+00:00
7575087565024379392,深耕古诗文教学 赋能情感育人,50.0,2,external_positive,D,固定 provider + 关闭 reasoning,6,34,Alibaba,deepseek/deepseek-v4-flash,False,message.content,34,34,,,gen-1786289589-ZFI9ZjctkmuU6E6jexTk,stop,1.9336058013141155,1,ok,,3ca2b450b200bb009fa0a44ba51aa0054b66d536d0ed59b54669c28cb70e85ec,19b50c3dd1625dfb8e9b5123584d3350531dd68248b043acd7fa1fa9dc2e2dac,609211a013959bdc7b92b4a0bc28df1c0cd026aaba6e61a11e909f5b5273e5d0,2026-08-09T15:33:10.583273+00:00
7575087565024379392,深耕古诗文教学 赋能情感育人,50.0,2,external_positive,D,固定 provider + 关闭 reasoning,7,25,Alibaba,deepseek/deepseek-v4-flash,False,message.content,25,25,,,gen-1786289700-2sbOkktcYdh0xoCElKJL,stop,3.4332325980067253,1,ok,,3ca2b450b200bb009fa0a44ba51aa0054b66d536d0ed59b54669c28cb70e85ec,19b50c3dd1625dfb8e9b5123584d3350531dd68248b043acd7fa1fa9dc2e2dac,609211a013959bdc7b92b4a0bc28df1c0cd026aaba6e61a11e909f5b5273e5d0,2026-08-09T15:35:01.355010+00:00
7575087565024379392,深耕古诗文教学 赋能情感育人,50.0,2,external_positive,D,固定 provider + 关闭 reasoning,8,0,Alibaba,deepseek/deepseek-v4-flash,False,message.content,0,0,,,gen-1786289534-IlVFgzEo02I43hnFtKHq,stop,1.672968402504921,1,ok,,3ca2b450b200bb009fa0a44ba51aa0054b66d536d0ed59b54669c28cb70e85ec,19b50c3dd1625dfb8e9b5123584d3350531dd68248b043acd7fa1fa9dc2e2dac,609211a013959bdc7b92b4a0bc28df1c0cd026aaba6e61a11e909f5b5273e5d0,2026-08-09T15:32:14.409935+00:00
7575141576054211087,河南两部门联合发文！事关学校餐饮具清洗消毒,40.0,2,external_positive,D,固定 provider + 关闭 reasoning,1,75,Alibaba,deepseek/deepseek-v4-flash,False,message.content,75,75,,,gen-1786289277-WPXMOf6mzA8vRmKN37VE,stop,1.4896163009107113,1,ok,,bc3ef8fdd89bb4e9daa2a2c7e4fe135df2e9a3ba033cb2b147bd594203305e12,690f3dc668eb19ae0ea653baaafcf3fd087bb060ca41f2fa121b01abc88f60e5,f4b31d77272d2a997a06a11784df73f577fb847e6ba72d0e3b30637bf86a53af,2026-08-09T15:27:57.888288+00:00
7575141576054211087,河南两部门联合发文！事关学校餐饮具清洗消毒,40.0,2,external_positive,D,固定 provider + 关闭 reasoning,2,75,Alibaba,deepseek/deepseek-v4-flash,False,message.content,75,75,,,gen-1786289575-DSFkkbXvn147AUF7Ulyb,stop,1.7865400984883308,1,ok,,bc3ef8fdd89bb4e9daa2a2c7e4fe135df2e9a3ba033cb2b147bd594203305e12,690f3dc668eb19ae0ea653baaafcf3fd087bb060ca41f2fa121b01abc88f60e5,f4b31d77272d2a997a06a11784df73f577fb847e6ba72d0e3b30637bf86a53af,2026-08-09T15:32:55.831894+00:00
7575141576054211087,河南两部门联合发文！事关学校餐饮具清洗消毒,40.0,2,external_positive,D,固定 provider + 关闭 reasoning,3,75,Alibaba,deepseek/deepseek-v4-flash,False,message.content,75,75,,,gen-1786289360-TDRg9YWTRFS3iDy2gKYN,stop,1.5129061006009579,1,ok,,bc3ef8fdd89bb4e9daa2a2c7e4fe135df2e9a3ba033cb2b147bd594203305e12,690f3dc668eb19ae0ea653baaafcf3fd087bb060ca41f2fa121b01abc88f60e5,f4b31d77272d2a997a06a11784df73f577fb847e6ba72d0e3b30637bf86a53af,2026-08-09T15:29:20.661942+00:00
7575141576054211087,河南两部门联合发文！事关学校餐饮具清洗消毒,40.0,2,external_positive,D,固定 provider + 关闭 reasoning,4,75,Alibaba,deepseek/deepseek-v4-flash,False,message.content,75,75,,,gen-1786289497-5xKIZwU5cf0Ov3zATBbS,stop,1.5269993990659714,1,ok,,bc3ef8fdd89bb4e9daa2a2c7e4fe135df2e9a3ba033cb2b147bd594203305e12,690f3dc668eb19ae0ea653baaafcf3fd087bb060ca41f2fa121b01abc88f60e5,f4b31d77272d2a997a06a11784df73f577fb847e6ba72d0e3b30637bf86a53af,2026-08-09T15:31:37.805488+00:00
7575141576054211087,河南两部门联合发文！事关学校餐饮具清洗消毒,40.0,2,external_positive,D,固定 provider + 关闭 reasoning,5,75,Alibaba,deepseek/deepseek-v4-flash,False,message.content,75,75,,,gen-1786289615-P7lWItnCnKgN8KO4y393,stop,1.697910599410534,1,ok,,bc3ef8fdd89bb4e9daa2a2c7e4fe135df2e9a3ba033cb2b147bd594203305e12,690f3dc668eb19ae0ea653baaafcf3fd087bb060ca41f2fa121b01abc88f60e5,f4b31d77272d2a997a06a11784df73f577fb847e6ba72d0e3b30637bf86a53af,2026-08-09T15:33:35.595257+00:00
7576077820816884262,科技日报：从院士增选看中国科技创新新风向,30.0,1,internal_positive,A,生产基线,1,35,Alibaba,deepseek/deepseek-v4-flash,False,message.content,35,35,,,gen-1786289380-8eE2NL7sbLfFOk9eJb2l,stop,8.08930430188775,1,ok,,269c6837fe0873405f8993dd9634e8d08a91a0dafdf2659fac736303dd8c2c53,cbbb1fb21dd97ef0b1ab7bd7a6b8bf498564fbc7b6546197b318cff39e439939,a15442f841fe3c660f562d21ff9d250f027616ab0fd98028eb9681da71b56700,2026-08-09T15:29:47.865392+00:00
7576077820816884262,科技日报：从院士增选看中国科技创新新风向,30.0,1,internal_positive,A,生产基线,2,25,Alibaba,deepseek/deepseek-v4-flash,False,message.content,25,25,,,gen-1786289618-sbsT1XW0HYUqAaHrow92,stop,12.268321100622416,1,ok,,269c6837fe0873405f8993dd9634e8d08a91a0dafdf2659fac736303dd8c2c53,cbbb1fb21dd97ef0b1ab7bd7a6b8bf498564fbc7b6546197b318cff39e439939,a15442f841fe3c660f562d21ff9d250f027616ab0fd98028eb9681da71b56700,2026-08-09T15:33:49.518450+00:00
7576077820816884262,科技日报：从院士增选看中国科技创新新风向,30.0,1,internal_positive,A,生产基线,3,65,Alibaba,deepseek/deepseek-v4-flash,False,message.content,65,65,,,gen-1786289702-MaSoo9J4k787G0fuBpJS,stop,11.373696200549603,1,ok,,269c6837fe0873405f8993dd9634e8d08a91a0dafdf2659fac736303dd8c2c53,cbbb1fb21dd97ef0b1ab7bd7a6b8bf498564fbc7b6546197b318cff39e439939,a15442f841fe3c660f562d21ff9d250f027616ab0fd98028eb9681da71b56700,2026-08-09T15:35:12.730112+00:00
7576077820816884262,科技日报：从院士增选看中国科技创新新风向,30.0,1,internal_positive,D,固定 provider + 关闭 reasoning,1,0,Alibaba,deepseek/deepseek-v4-flash,False,message.content,0,0,,,gen-1786289399-Nq581mCoxxwhFLHWYGeB,stop,1.567817896604538,1,ok,,269c6837fe0873405f8993dd9634e8d08a91a0dafdf2659fac736303dd8c2c53,cbbb1fb21dd97ef0b1ab7bd7a6b8bf498564fbc7b6546197b318cff39e439939,2ab9b999891fa1d425f392ca17587b09883fdff3fb70131de414825b0076e528,2026-08-09T15:29:59.617030+00:00
7576077820816884262,科技日报：从院士增选看中国科技创新新风向,30.0,1,internal_positive,D,固定 provider + 关闭 reasoning,2,15,Alibaba,deepseek/deepseek-v4-flash,False,message.content,15,15,,,gen-1786289264-NXaBILlaXavbwmmEL6S1,stop,2.715269297361374,1,ok,,269c6837fe0873405f8993dd9634e8d08a91a0dafdf2659fac736303dd8c2c53,cbbb1fb21dd97ef0b1ab7bd7a6b8bf498564fbc7b6546197b318cff39e439939,2ab9b999891fa1d425f392ca17587b09883fdff3fb70131de414825b0076e528,2026-08-09T15:27:44.756241+00:00
7576077820816884262,科技日报：从院士增选看中国科技创新新风向,30.0,1,internal_positive,D,固定 provider + 关闭 reasoning,3,15,Alibaba,deepseek/deepseek-v4-flash,False,message.content,15,15,,,gen-1786289611-6c9s12G2Gzi2XllXXtaT,stop,1.8072967007756233,1,ok,,269c6837fe0873405f8993dd9634e8d08a91a0dafdf2659fac736303dd8c2c53,cbbb1fb21dd97ef0b1ab7bd7a6b8bf498564fbc7b6546197b318cff39e439939,2ab9b999891fa1d425f392ca17587b09883fdff3fb70131de414825b0076e528,2026-08-09T15:33:31.825780+00:00
7578798004317078056,大国五年丨立德树人，夯实民族复兴之基,25.0,1,external_positive,A,生产基线,1,10,Alibaba,deepseek/deepseek-v4-flash,False,message.content,10,10,,,gen-1786289435-2CwudHtJ0P9ZoG9TQfo7,stop,5.993335701525211,1,ok,,e16f33cf82299079549f94b4b39cb1b99b3281ff9a6c6f7c69d2cdb2a99fad0f,0e0922146f5b4549d31984e3f4498d516a8df85c6376a76d88be42f1e5d422d2,7566efd86cefc53f332835cbcd3c421e094e415aae5b4aaa3ac3cb90cf4152b6,2026-08-09T15:30:40.090728+00:00
7578798004317078056,大国五年丨立德树人，夯实民族复兴之基,25.0,1,external_positive,A,生产基线,2,15,Alibaba,deepseek/deepseek-v4-flash,False,message.content,15,15,,,gen-1786289690-ZLZcigJjkmzwYxG8IOwp,stop,5.801111198961735,1,ok,,e16f33cf82299079549f94b4b39cb1b99b3281ff9a6c6f7c69d2cdb2a99fad0f,0e0922146f5b4549d31984e3f4498d516a8df85c6376a76d88be42f1e5d422d2,7566efd86cefc53f332835cbcd3c421e094e415aae5b4aaa3ac3cb90cf4152b6,2026-08-09T15:34:54.796362+00:00
7578798004317078056,大国五年丨立德树人，夯实民族复兴之基,25.0,1,external_positive,A,生产基线,3,18,Alibaba,deepseek/deepseek-v4-flash,False,message.content,18,18,,,gen-1786289690-7ud0A1pvNsP6amCwkMHW,stop,4.753889802843332,1,ok,,e16f33cf82299079549f94b4b39cb1b99b3281ff9a6c6f7c69d2cdb2a99fad0f,0e0922146f5b4549d31984e3f4498d516a8df85c6376a76d88be42f1e5d422d2,7566efd86cefc53f332835cbcd3c421e094e415aae5b4aaa3ac3cb90cf4152b6,2026-08-09T15:34:53.734836+00:00
7578798004317078056,大国五年丨立德树人，夯实民族复兴之基,25.0,1,external_positive,D,固定 provider + 关闭 reasoning,1,15,Alibaba,deepseek/deepseek-v4-flash,False,message.content,15,15,,,gen-1786289475-9GhCG7ygt3tHGZ7mL6bh,stop,1.8164429031312466,1,ok,,e16f33cf82299079549f94b4b39cb1b99b3281ff9a6c6f7c69d2cdb2a99fad0f,0e0922146f5b4549d31984e3f4498d516a8df85c6376a76d88be42f1e5d422d2,78b0c6fe392358400779ed86655aba0215e750dbbe09a01d060a86382cad0930,2026-08-09T15:31:15.790082+00:00
7578798004317078056,大国五年丨立德树人，夯实民族复兴之基,25.0,1,external_positive,D,固定 provider + 关闭 reasoning,2,75,Alibaba,deepseek/deepseek-v4-flash,False,message.content,75,75,,,gen-1786289562-CgI4sWa4gexgBnPsXkTb,stop,2.4203027971088886,1,ok,,e16f33cf82299079549f94b4b39cb1b99b3281ff9a6c6f7c69d2cdb2a99fad0f,0e0922146f5b4549d31984e3f4498d516a8df85c6376a76d88be42f1e5d422d2,78b0c6fe392358400779ed86655aba0215e750dbbe09a01d060a86382cad0930,2026-08-09T15:32:43.015741+00:00
7578798004317078056,大国五年丨立德树人，夯实民族复兴之基,25.0,1,external_positive,D,固定 provider + 关闭 reasoning,3,75,Alibaba,deepseek/deepseek-v4-flash,False,message.content,75,75,,,gen-1786289475-Fb7lncLGI2iUzNN7hIBt,stop,1.531336098909378,1,ok,,e16f33cf82299079549f94b4b39cb1b99b3281ff9a6c6f7c69d2cdb2a99fad0f,0e0922146f5b4549d31984e3f4498d516a8df85c6376a76d88be42f1e5d422d2,78b0c6fe392358400779ed86655aba0215e750dbbe09a01d060a86382cad0930,2026-08-09T15:31:16.305550+00:00
7579200351518065204,福建福州：交通安全宣传进学校,5.0,0,external_positive,A,生产基线,1,15,Alibaba,deepseek/deepseek-v4-flash,False,message.content,15,15,,,gen-1786289610-xVbtn0cz0OT0P9hqZyZD,stop,4.979000002145767,1,ok,,fd97152d78e247aaa7d9fa5817f450e767410f274b444add0bd4629ed23f2b2b,4858f6976efe384c36c02add93d134b85b8e6213f8484d56bb0dd5c443289b1f,9060ad4c7784701a1d1975eda53394927432e101bfc75f6f66252a1c6bb68bf9,2026-08-09T15:33:33.298480+00:00
7579200351518065204,福建福州：交通安全宣传进学校,5.0,0,external_positive,A,生产基线,2,10,Alibaba,deepseek/deepseek-v4-flash,False,message.content,10,10,,,gen-1786289415-0GRwHjMlbZlCbSUe2Qos,stop,3.323735900223255,1,ok,,fd97152d78e247aaa7d9fa5817f450e767410f274b444add0bd4629ed23f2b2b,4858f6976efe384c36c02add93d134b85b8e6213f8484d56bb0dd5c443289b1f,9060ad4c7784701a1d1975eda53394927432e101bfc75f6f66252a1c6bb68bf9,2026-08-09T15:30:17.324139+00:00
7579200351518065204,福建福州：交通安全宣传进学校,5.0,0,external_positive,A,生产基线,3,20,Alibaba,deepseek/deepseek-v4-flash,False,message.content,20,20,,,gen-1786289578-q7S1ZHvbE9VU8oDPPfki,stop,7.644784599542618,1,ok,,fd97152d78e247aaa7d9fa5817f450e767410f274b444add0bd4629ed23f2b2b,4858f6976efe384c36c02add93d134b85b8e6213f8484d56bb0dd5c443289b1f,9060ad4c7784701a1d1975eda53394927432e101bfc75f6f66252a1c6bb68bf9,2026-08-09T15:33:05.044239+00:00
7579200351518065204,福建福州：交通安全宣传进学校,5.0,0,external_positive,D,固定 provider + 关闭 reasoning,1,15,Alibaba,deepseek/deepseek-v4-flash,False,message.content,15,15,,,gen-1786289697-8Goe0vSUysQJpAHPaE8v,stop,1.5783242993056774,1,ok,,fd97152d78e247aaa7d9fa5817f450e767410f274b444add0bd4629ed23f2b2b,4858f6976efe384c36c02add93d134b85b8e6213f8484d56bb0dd5c443289b1f,0c71a98d9b9c38094ad15e52a269b1845d343aeff70db93b32af33d24169359f,2026-08-09T15:34:57.920275+00:00
7579200351518065204,福建福州：交通安全宣传进学校,5.0,0,external_positive,D,固定 provider + 关闭 reasoning,2,15,Alibaba,deepseek/deepseek-v4-flash,False,message.content,15,15,,,gen-1786289493-L2OrpH35EqRBxzPz3BgK,stop,1.7097354009747505,1,ok,,fd97152d78e247aaa7d9fa5817f450e767410f274b444add0bd4629ed23f2b2b,4858f6976efe384c36c02add93d134b85b8e6213f8484d56bb0dd5c443289b1f,0c71a98d9b9c38094ad15e52a269b1845d343aeff70db93b32af33d24169359f,2026-08-09T15:31:34.464068+00:00
7579200351518065204,福建福州：交通安全宣传进学校,5.0,0,external_positive,D,固定 provider + 关闭 reasoning,3,15,Alibaba,deepseek/deepseek-v4-flash,False,message.content,15,15,,,gen-1786289632-ledfNbOI1Z8uDAuvt3oW,stop,2.2657675966620445,1,ok,,fd97152d78e247aaa7d9fa5817f450e767410f274b444add0bd4629ed23f2b2b,4858f6976efe384c36c02add93d134b85b8e6213f8484d56bb0dd5c443289b1f,0c71a98d9b9c38094ad15e52a269b1845d343aeff70db93b32af33d24169359f,2026-08-09T15:33:53.442700+00:00
7582580469724676649,吉安职业技术学院：新工科引领 培养复合型技术技能人才,70.0,3,external_positive,A,生产基线,1,55,Alibaba,deepseek/deepseek-v4-flash,False,message.content,55,55,,,gen-1786289392-h9Sjwzt40FihNKowG8vM,stop,9.021311201155186,1,ok,,1fde4c13b725df3a2108032a7db3ed8a03c078a87d2ac562e8beab9e0abdd6c8,d014e7c87305636ccf08612cafb6a00efa481da173d9f80437886d899b8eb569,cd9b4a46b9b247a4b0c554408fa954f1fb67380d7ece8b6a6164b53a891d2a85,2026-08-09T15:30:00.303949+00:00
